#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCcultureconversion.0;One of the provinces of your kingdom has long been under your command, and little by little, your people settled there. You should consider asking the first inhabitants of this province to join your people.;L'une des provinces de votre royaume est depuis longtemps sous votre commandement, et petit à petit, votre peuple s'y est installé. Vous devriez envisager de demander aux premiers habitants de cette province de se joindre à votre peuple.;;;;;;;;;;;;x
EVTOPTAcultureconversion.0;This land should be inhabited by my kin now.;Cette région devrait être habitée par mon peuple maintenant.;;;;;;;;;;;;x
EVTOPTBcultureconversion.0;The diversity of our kingdom is a strength.;La diversité de notre royaume est une force.;;;;;;;;;;;;x
EVTDESCcultureconversion.1;You send an emissary to the indigenous communities, inviting them to join your people or leave us this land so that we can establish our own cities. You hope that their response will be positive.;Vous envoyez un émissaire auprès des communautés indigènes, leur proposant de se joindre à votre peuple ou de nous laisser ce territoire pour que nous puissions y établir nos propres cités. Vous espérez que leur réponse sera positive.;;;;;;;;;;;;x
EVTOPTAcultureconversion.1;I hope they'll accept it!;J'espère qu'ils accepteront !;;;;;;;;;;;;x
EVTDESCcultureconversion.2;The people of your province have accepted your proposal, thinking that they no longer have a place among your kingdom. Some will continue to serve you, but most leave the region to settle in other cities. This province now belongs fully to your people.;Les habitants de votre province ont accepté votre proposition, pensant qu'ils n'ont plus leur place parmi votre royaume. Certains continueront à vous servir, mais la plupart quittent la région pour s'installer dans d'autres cités. Cette province appartient maintenant complètement à votre peuple.;;;;;;;;;;;;x
EVTOPTAcultureconversion.2;Perfect.;Parfait.;;;;;;;;;;;;x
EVTDESCcultureconversion.3;The people of your province have declined your proposal, saying that this land belongs to their people for generations, and they can't see themselves going elsewhere or mix their traditions to yours. They ask you that you agree to let them live their lives as they want.;Les habitants de votre province ont refusé votre proposition, disant que cette terre appartient à leur peuple depuis des générations, et qu'ils ne se voient pas aller ailleurs ou mélanger leurs traditions aux votres. Ils demandent à ce que vous acceptiez de les laisser vivre leur vie.;;;;;;;;;;;;x
EVTOPTAcultureconversion.3;So, we'll have to drive them from our land.;Nous devrons donc les chasser de nos terres.;;;;;;;;;;;;x
EVTOPTBcultureconversion.3;This seems, in fact, acceptable.;Cela semble, en effet, acceptable.;;;;;;;;;;;;x
EVTDESCcultureconversion.5;While your troops began evacuating the indigenous communities, one person stood against your tyranny, and gathered many troops under his command. So, you will now have to fight to oust the native from your province.;Alors que vos troupes commençaient à évacuer les communautés indigènes, une personne s'est élevée contre votre pouvoir tyrannique, et a rassemblé de nombreuses troupes sous ses ordres. Il vous faudra donc maintenant combattre pour chasser les indigènes de votre province.;;;;;;;;;;;;x
EVTOPTAcultureconversion.5;Curses!;Malédiction !;;;;;;;;;;;;x
EVTDESCcultureconversion.6;You defeated the rebellion led by the natives. Those who weren't killed in combat fled the lands, leaving the province free for your people.;Vous avez vaincu la rebellion menée par les indigènes. Ceux qui n'ont pas été tués au combat se sont enfuis, laissant la province libre à votre peuple.;;;;;;;;;;;;x
EVTOPTAcultureconversion.6;This land belongs to us now.;Cette terre nous appartient dorénavant.;;;;;;;;;;;;x
EVTDESCcultureconversion.7;This territory was uninhabited before you came, and little by little, your people are settled there in small communities, which have become villages and cities. This province is therefore for your people now.;;;;;;;;;;;;;x
EVTOPTAcultureconversion.7;Perfect.;Parfait.;;;;;;;;;;;;x
