#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
gandalf_is_here;Gandalf is here;Gandalf est ici;;;;;;;;;;;;x
gandalf_is_here_desc;Few people know that Gandalf, one of the Istari, carries one of the Three Elven Rings: Narya. His power allows him to give more courage to those he meets, and its effects are visible throughout the city where it stopped. With it, you pick up hope.;Peu de gens savent que Gandalf, l'un des Istari, porte l'un des Trois Anneaux Elfiques : Narya. Son pouvoir lui permet de donner plus de courages à ceux qu'il croise, et ses effets sont visibles dans toute la cité où il s'est arrêté. Grâce à lui, vous reprenez espoir.;;;;;;;;;;;;x
EVTTITgandalf.1;Coming of Gandalf;Arrivée de Gandalf;;;;;;;;;;;;x
EVTDESCgandalf.1;In these dark times when war ravaged your realm, you learn that the Grey Pilgrim, Gandalf, comes to your city. His advice, and his powers, will certainly be useful in this conflict. Will you accept his coming?;En ces temps sombres où la guerre ravage votre royaume, vous apprenez que le Pélerin Gris, Gandalf, vient vers votre cîté. Ses conseils, ainsi que ses pouvoirs, vous seront certainement utiles dans ce conflit. Allez-vous accepter sa venue?;;;;;;;;;;;;x
EVTOPTAgandalf.1;His help will be appreciate!;Son aide sera la bienvenue !;;;;;;;;;;;;x
EVTOPTBgandalf.1;I don't need his help!;Je n'ai pas besoin de son aide !;;;;;;;;;;;;x
EVTTITgandalf.2;The Grey Pilgrim;Le Pèlerin Gris;;;;;;;;;;;;x
EVTDESCgandalf.2;With the advent of Gandalf in your court, your capital seems to be stronger, and your men seem to have taken more courage and hope. Victory is an option, now.;Avec la venue de Gandalf dans votre cour, votre capitale semble être plus forte, et vos hommes semblent avoir repris courage est espoir. La Victoire est une option possible, dorénavant.;;;;;;;;;;;;x
EVTOPTAgandalf.2;Good.;Parfait.;;;;;;;;;;;;x
EVTTITgandalf.3;The Grey Pilgrim;Le Pèlerin Gris;;;;;;;;;;;;x
EVTDESCgandalf.3;Gandalf is gone, called by other conflicts in Middle Earth. His help could have been still valuable, but it has already helped you a lot.;Gandalf est reparti, appelé par d'autres conflits dans la Terre du Milieu. Son aide aurait encore pu être précieuse, mais il vous a déjà apporté beaucoup.;;;;;;;;;;;;x
EVTOPTAgandalf.3;So bad…;Oh non…;;;;;;;;;;;;x
EVTTITgandalf.4;@FIXME@ Gandalf will be able to travel to a good land in war again, after one year;@FIXME@ Gandalf will be able to travel to a good land in war again, after one year;;;;;;;;;;;;x
EVTDESCgandalf.4;@FIXME@ Gandalf will be able to travel to a good land in war again, after one year;@FIXME@ Gandalf will be able to travel to a good land in war again, after one year;;;;;;;;;;;;x
EVTOPTAgandalf.4;Good!;@FIXME@ Good;;;;;;;;;;;;x
EVTTITgandalf.5;@FIXME@ Gandalf character flag;@FIXME@ Gandalf character flag;;;;;;;;;;;;x
EVTDESCgandalf.5;@FIXME@ Gandalf character flag;@FIXME@ Gandalf character flag;;;;;;;;;;;;x
EVTOPTAgandalf.5;@FIXME@ OK;@FIXME@ OK;;;;;;;;;;;;x
